manifest_index,task_id,task_group,prompt_id,length_bucket,policy,status,passed,oracle_length,selected_length,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,final_source,trigger_reason,compile_passed,error_type,error_message,candidate_sha256,decode_sec,verification_sec,length_probe_sec,total_sec_including_probe
408,SingleLineInfilling/HumanEval/93/L2,HumanEval/93,L2,<=8,best_simple_length_policy,ok,False,7,6,-1,1,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: 'str' object has no attribute 'swap',52db42ed65521a93d744d93baf6383766f0950ed6c795df49ae5a17f4c00b544,1.8149537219433114,0.1250619638012722,0.46068201889283955,2.400697704637423
409,SingleLineInfilling/HumanEval/93/L3,HumanEval/93,L3,17-24,best_simple_length_policy,ok,False,22,9,-13,13,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),915d32c62cb2d7c3499fb67488d0f628b4b6004f9059549aebf0cb334a2224b1,1.8593250579433516,0.1368095149518922,0.45755071891471744,2.453685291809961
410,SingleLineInfilling/HumanEval/94/L0,HumanEval/94,L0,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,97b9a35b282fefc4a33a1a8c739a087bcd791616a74cc8921e7cb5566c1e2006,2.6846568710170686,0.13293049414642155,0.4850035069976002,3.3025908721610904
411,SingleLineInfilling/HumanEval/94/L1,HumanEval/94,L1,13-16,best_simple_length_policy,ok,True,16,9,-7,7,lcal_official_bounded_repair,base,none,True,,,aba3b95c871a4470593c299a41ea2059f6e15ef91d4fd0c3e612879ffed6fca0,2.7047472380800173,0.15565214084926993,0.47426671779248863,3.334666096721776
412,SingleLineInfilling/HumanEval/94/L2,HumanEval/94,L2,<=8,best_simple_length_policy,ok,True,7,9,2,2,lcal_official_bounded_repair,base,none,True,,,4182e0c967ad0ace4ef09078bcd772872a0f49a194509aca5c90f68450ddfa65,2.702673578984104,0.15881368797272444,0.49244500615168363,3.353932273108512
413,SingleLineInfilling/HumanEval/94/L3,HumanEval/94,L3,<=8,best_simple_length_policy,ok,True,4,3,-1,1,lcal_official_bounded_repair,base,none,True,,,9906a78b80dda9ddbca97f4722b81dccf9d5830b5eb5054e70e66b4338c601b8,2.691790719050914,0.14368327101692557,0.5954310946399346,3.430905084707774
414,SingleLineInfilling/HumanEval/94/L5,HumanEval/94,L5,<=8,best_simple_length_policy,ok,True,4,7,3,3,lcal_official_bounded_repair,official_bounded_repair,none,True,,,4e6786aeec274f9db0ed58654ed482b4381b62ec8385a16bf57371e535e11051,2.687406538054347,0.14063630893360823,0.5132282219128683,3.3412710689008236
415,SingleLineInfilling/HumanEval/94/L6,HumanEval/94,L6,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,9e49fec2f57bc15e68bf0c88a71a5c946ce779adc5834ef24b405077bfc386bf,2.6924536989536136,0.15236767893657088,0.5766386567847803,3.421460034674965
416,SingleLineInfilling/HumanEval/94/L7,HumanEval/94,L7,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,9e49fec2f57bc15e68bf0c88a71a5c946ce779adc5834ef24b405077bfc386bf,2.6980845970101655,0.15345630992669612,0.5503249298781157,3.4018658368149772
417,SingleLineInfilling/HumanEval/94/L8,HumanEval/94,L8,<=8,best_simple_length_policy,ok,True,7,7,0,0,lcal_official_bounded_repair,base,none,True,,,9e49fec2f57bc15e68bf0c88a71a5c946ce779adc5834ef24b405077bfc386bf,2.7048317439621314,0.15426864207256585,0.4833956500515342,3.3424960360862315
418,SingleLineInfilling/HumanEval/94/L9,HumanEval/94,L9,13-16,best_simple_length_policy,ok,False,13,7,-6,6,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: This prints if this assert fails 1 (good for debugging!),a601720690adf9330bcdce850aacb8737383864a332c1c335f367d2e69944fdd,2.6898147790925577,0.16586754494346678,0.5718933560419828,3.4275756800780073
419,SingleLineInfilling/HumanEval/94/L10,HumanEval/94,L10,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,9e49fec2f57bc15e68bf0c88a71a5c946ce779adc5834ef24b405077bfc386bf,2.680190440034494,0.1457897808868438,0.5658910510828719,3.3918712720042095
420,SingleLineInfilling/HumanEval/94/L11,HumanEval/94,L11,<=8,best_simple_length_policy,ok,True,5,6,1,1,lcal_official_bounded_repair,base,none,True,,,410cd06f77f2ea530af704671b2744b01b994ba77fc13235f160976752533710,2.6770651389379054,0.14796729607041925,0.45131411380134523,3.27634654880967
421,SingleLineInfilling/HumanEval/94/L12,HumanEval/94,L12,13-16,best_simple_length_policy,ok,False,15,8,-7,7,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: unsupported operand type(s) for +: 'int' and 'str',c90b2f3ab9e16a703f9237ab2847ed1ba17167af4049d6106091ac037dcf0c32,2.680402416968718,0.15627973491791636,0.4628484823042527,3.299530634190887
422,SingleLineInfilling/HumanEval/94/L13,HumanEval/94,L13,<=8,best_simple_length_policy,ok,True,4,3,-1,1,lcal_official_bounded_repair,base,none,True,,,fcc11d380b0260741e513c3adeb8a09a6f2dd464cc15cb0bbfcb6ae5571106dd,2.6972750179702416,0.16002326691523194,0.5195792446611449,3.3768775295466185
423,SingleLineInfilling/HumanEval/95/L0,HumanEval/95,L0,9-12,best_simple_length_policy,ok,True,10,9,-1,1,lcal_official_bounded_repair,base,none,True,,,58b795979dfb7af2416e5952c8a5a861f5a7e238d56870f5aa865ee4218903b6,2.4001181030180305,0.15958350501023233,0.48573445493821055,3.0454360629664734
424,SingleLineInfilling/HumanEval/95/L1,HumanEval/95,L1,<=8,best_simple_length_policy,ok,True,4,4,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.366569794015959,0.14959884993731976,0.5125989378429949,3.0287675817962736
425,SingleLineInfilling/HumanEval/95/L2,HumanEval/95,L2,<=8,best_simple_length_policy,ok,True,3,3,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.3833614779869094,0.1585995750501752,0.5327226537046954,3.07468370674178
426,SingleLineInfilling/HumanEval/95/L3,HumanEval/95,L3,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,official_bounded_repair,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.3753983130445704,0.15535316907335073,0.5777075962396339,3.108459078357555
427,SingleLineInfilling/HumanEval/95/L4,HumanEval/95,L4,<=8,best_simple_length_policy,ok,False,7,6,-1,1,lcal_official_bounded_repair,official_bounded_repair,none,False,SyntaxError,"expected ':' (<unknown>, line 18)",ce0cb5685c7c76ea34b70cf5f69e8062e7ed545ecd8899b1d019381a2a1b7afa,2.395746080088429,0.00020474998746067286,0.513394876033999,2.909345706109889
428,SingleLineInfilling/HumanEval/95/L6,HumanEval/95,L6,9-12,best_simple_length_policy,ok,False,10,5,-5,5,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: 'int' object has no attribute 'isdigit',ed05e425d44de8e2386ff5df4bc89ed5263a61b4a19dfd11d595276e809b1a19,2.3866531630046666,0.15026484720874578,0.5046388029586524,3.0415568131720647
429,SingleLineInfilling/HumanEval/95/L7,HumanEval/95,L7,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.365543383057229,0.15205551497638226,0.48928499908652157,3.006883897120133
430,SingleLineInfilling/HumanEval/95/L8,HumanEval/95,L8,<=8,best_simple_length_policy,ok,True,3,9,6,6,lcal_official_bounded_repair,official_bounded_repair,none,True,,,43565f5f7c12465e1c27eb92bd18d58c0c4cc5e5d208237ba2aa3f4d173bf5ec,2.4079444939270616,0.146091089816764,0.4807088989764452,3.0347444827202708
431,SingleLineInfilling/HumanEval/95/L9,HumanEval/95,L9,<=8,best_simple_length_policy,ok,True,7,7,0,0,lcal_official_bounded_repair,base,none,True,,,cf18961dcf99fcdd6f4fafaec8726bae49f25433fa565bf38e5cf451b63c7fe8,2.3905655780108646,0.1471127588301897,0.6285916307242587,3.166269967565313
432,SingleLineInfilling/HumanEval/95/L10,HumanEval/95,L10,<=8,best_simple_length_policy,ok,True,6,9,3,3,lcal_official_bounded_repair,base,none,True,,,9ffabeb649bc122c53a865358551ad59b0ba994dc1dd747b5dcbb76185fd8a2e,2.3993973889155313,0.16322073596529663,0.47863204625900835,3.0412501711398363
433,SingleLineInfilling/HumanEval/95/L11,HumanEval/95,L11,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.4000644920160994,0.14561549003701657,0.4727907825727016,3.0184707646258175
434,SingleLineInfilling/HumanEval/95/L12,HumanEval/95,L12,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.380349686020054,0.1583404380362481,0.5235896180383861,3.062279742094688
435,SingleLineInfilling/HumanEval/95/L13,HumanEval/95,L13,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.3829686529934406,0.15585098508745432,0.655507322633639,3.194326960714534
436,SingleLineInfilling/HumanEval/95/L14,HumanEval/95,L14,<=8,best_simple_length_policy,ok,True,3,9,6,6,lcal_official_bounded_repair,base,none,True,,,16c1567666ca0a9e8d13f27032a75446173f1320c357c9000288b6517f2f6314,2.4201197520596907,0.15175067982636392,0.4913110000779852,3.06318143196404
437,SingleLineInfilling/HumanEval/95/L15,HumanEval/95,L15,<=8,best_simple_length_policy,ok,True,3,9,6,6,lcal_official_bounded_repair,base,none,True,,,16c1567666ca0a9e8d13f27032a75446173f1320c357c9000288b6517f2f6314,2.4353226950624958,0.14395255083218217,0.47853747894987464,3.0578127248445526
438,SingleLineInfilling/HumanEval/95/L16,HumanEval/95,L16,25+,best_simple_length_policy,ok,False,27,14,-13,13,lcal_official_bounded_repair,strong_correction,strong_base_len,False,SyntaxError,"invalid syntax (<unknown>, line 34)",1cdc3b8d43d15e463080092c64cba577a36f9ce0a79d12a19fe688f37e806043,2.367427760036662,0.00025579193606972694,0.4553347206674516,2.8230182726401836
439,SingleLineInfilling/HumanEval/95/L17,HumanEval/95,L17,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,ae78bda3ea64bac636429fcfbff2ddbecc41552c57997c1772257ce8c0c96d19,2.395598712959327,0.15707534190732986,0.5031821513548493,3.055856206221506
440,SingleLineInfilling/HumanEval/95/L18,HumanEval/95,L18,<=8,best_simple_length_policy,ok,True,3,13,10,10,lcal_official_bounded_repair,strong_correction,strong_base_len,True,,,d8398294fef1ca763160eb3c676f74ecce5321445f9ddaef911fe05d9517029b,2.5801874910248443,0.16089107806328684,0.45330837403889745,3.1943869431270286
441,SingleLineInfilling/HumanEval/95/L19,HumanEval/95,L19,<=8,best_simple_length_policy,ok,False,3,9,6,6,lcal_official_bounded_repair,official_bounded_repair,none,True,UnitTestFailure,failed: First test error: False,21e61c728ff1b58c0148de075a47594c18fd1a9735f3fd3d6a2a84015e6d8c0f,2.3991966519970447,0.15596516395453364,0.48711507010739297,3.0422768860589713
442,SingleLineInfilling/HumanEval/95/L20,HumanEval/95,L20,<=8,best_simple_length_policy,ok,False,3,9,6,6,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: First test error: False,21e61c728ff1b58c0148de075a47594c18fd1a9735f3fd3d6a2a84015e6d8c0f,2.3757156209321693,0.1339184179669246,0.47584926278796047,2.9854833016870543
443,SingleLineInfilling/HumanEval/95/L21,HumanEval/95,L21,13-16,best_simple_length_policy,ok,False,14,7,-7,7,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: Fourth test error: True,6fd23b090c48a178646e891dd591ef368d227c2a62cf65091fc520e893f3b40a,2.391980448970571,0.14783985097892582,0.6497982479631901,3.189618547912687
444,SingleLineInfilling/HumanEval/96/L0,HumanEval/96,L0,<=8,best_simple_length_policy,ok,True,4,3,-1,1,lcal_official_bounded_repair,base,none,True,,,52a1cb61062502fa650f889a465142022fbec8d002674370a789bc8c95ea60c9,1.905739322071895,0.155088402912952,0.5781395797384903,2.6389673047233373
445,SingleLineInfilling/HumanEval/96/L1,HumanEval/96,L1,9-12,best_simple_length_policy,ok,False,10,13,3,3,lcal_official_bounded_repair,weak_correction,weak_ratio_raw_confirmed_jump_cap,True,UnitTestFailure,failed: ,d2e3b7381452b36bcd18b425a743b82ba4cd3489e25e52fc33d6d2b37f9739fa,1.9117657120805234,0.14491413708310574,0.35718605178408325,2.4138659009477124
446,SingleLineInfilling/HumanEval/96/L2,HumanEval/96,L2,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,1.9125214570667595,0.15340787603054196,0.6417424558894709,2.7076717889867723
447,SingleLineInfilling/HumanEval/96/L3,HumanEval/96,L3,9-12,best_simple_length_policy,ok,False,10,13,3,3,lcal_official_bounded_repair,official_mid_rescue,none,True,UnitTestFailure,failed: ,6b3446041322dc444ae0dd81b10611971c0a433ee71b1e96a59dfac433839a0d,1.9179046140052378,0.14977577107492834,0.5406139035476372,2.6082942886278033
448,SingleLineInfilling/HumanEval/96/L4,HumanEval/96,L4,9-12,best_simple_length_policy,ok,True,9,9,0,0,lcal_official_bounded_repair,base,none,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,1.9056419860571623,0.16428780218120664,0.516960640787147,2.586890429025516
449,SingleLineInfilling/HumanEval/96/L5,HumanEval/96,L5,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,1.9013316740747541,0.14502815890591592,0.5178700610995293,2.5642298940801993
450,SingleLineInfilling/HumanEval/96/L6,HumanEval/96,L6,<=8,best_simple_length_policy,ok,True,3,9,6,6,lcal_official_bounded_repair,official_bounded_repair,none,True,,,6ccae9ee08f3a0d9f769571002225de737c20c2518857fbda4833f0cf314b54c,1.901653190026991,0.1522863310528919,0.49121763778384775,2.5451571588637307
451,SingleLineInfilling/HumanEval/96/L7,HumanEval/96,L7,<=8,best_simple_length_policy,ok,True,5,7,2,2,lcal_official_bounded_repair,official_bounded_repair,none,True,,,b56254a451d0887daaca34d4e46cb38e93d6f65706c9f5cafbc5a666fb700568,1.8952392640057951,0.15699965797830373,0.505260206060484,2.557499128044583
452,SingleLineInfilling/HumanEval/96/L8,HumanEval/96,L8,<=8,best_simple_length_policy,ok,True,5,5,0,0,lcal_official_bounded_repair,base,none,True,,,f45a250f0bb385f1d6fef6f54f5ff412d62d0e629e63c6d9fbdee7f072cf18ba,1.906546622980386,0.15964975696988404,0.528417558525689,2.594613938475959
453,SingleLineInfilling/HumanEval/96/L9,HumanEval/96,L9,<=8,best_simple_length_policy,ok,True,4,3,-1,1,lcal_official_bounded_repair,base,none,True,,,3586b9f194a0a4601013b33d0a998227e557787b967cdba514394e4dbbd72c23,1.8929181799758226,0.1486370499478653,0.5815673208562657,2.6231225507799536
454,SingleLineInfilling/HumanEval/97/L0,HumanEval/97,L0,17-24,best_simple_length_policy,ok,False,17,16,-1,1,lcal_official_bounded_repair,strong_correction,strong_base_len,True,UnitTestFailure,failed: First test error: 6,073ceb3eca890812341648c52ca594723c2fcfd7c4f6b2f5ade6a14b8b38dfc1,1.6207278959918767,0.14863761886954308,0.4401169701013714,2.209482484962791
455,SingleLineInfilling/HumanEval/99/L0,HumanEval/99,L0,<=8,best_simple_length_policy,ok,True,8,11,3,3,lcal_official_bounded_repair,official_mid_rescue,none,True,,,b391794010179e9bf9a30de915ab4af9e0d3f108b9e853910fa0c6d0ea6488b2,2.340099210035987,0.14952960214577615,0.5156198850600049,3.0052486972417682
456,SingleLineInfilling/HumanEval/99/L2,HumanEval/99,L2,9-12,best_simple_length_policy,ok,False,9,4,-5,5,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: Test 1,2fe590c2f0e27aaa2db1cf689de5f64abcbcc290dc6522bff77ced331b1eea87,2.304022010997869,0.1359304889338091,0.5201685799984261,2.9601210799301043
457,SingleLineInfilling/HumanEval/99/L3,HumanEval/99,L3,<=8,best_simple_length_policy,ok,True,6,4,-2,2,lcal_official_bounded_repair,base,none,True,,,68c0fcc80d79108c199444336def475223ba5c36b6562997f57c340d99dc3904,2.3246534809004515,0.14357295085210353,0.4902493741828948,2.95847580593545
458,SingleLineInfilling/HumanEval/99/L4,HumanEval/99,L4,9-12,best_simple_length_policy,ok,False,11,10,-1,1,lcal_official_bounded_repair,base,none,False,SyntaxError,"unterminated string literal (detected at line 24) (<unknown>, line 24)",f7b0a42f2e3bfeec5e7ef620dce6e70aeed1b6f9ffd86f0ccab78d06edb5cc8d,2.329129396006465,0.0001422230852767825,0.5210814003366977,2.8503530194284394
459,SingleLineInfilling/HumanEval/99/L5,HumanEval/99,L5,<=8,best_simple_length_policy,ok,False,7,6,-1,1,lcal_official_bounded_repair,base,none,False,SyntaxError,"'[' was never closed (<unknown>, line 25)",900e9381b681370f6fcdea3492eaa50dddb2179cb6b57957e50c8b3dd86205da,2.3277712520211935,0.0002739100018516183,0.5139835899462923,2.8420287519693375
460,SingleLineInfilling/HumanEval/99/L7,HumanEval/99,L7,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,47ad877d832121a0a756ad7efa56a66d94d464efc851e89f221f76c80289b79b,2.3379909640643746,0.14404037198983133,0.4952552696922794,2.9772866057464853
461,SingleLineInfilling/HumanEval/99/L8,HumanEval/99,L8,9-12,best_simple_length_policy,ok,False,10,7,-3,3,lcal_official_bounded_repair,official_bounded_repair,none,True,UnitTestFailure,failed: Test 2,18c5198a115ad74c2232a8a16868952fb25e7fdf110e93b6bf2bc5e257543120,2.310290543944575,0.15798964409623295,0.5363690349040553,3.004649222944863
462,SingleLineInfilling/HumanEval/99/L9,HumanEval/99,L9,<=8,best_simple_length_policy,ok,True,7,7,0,0,lcal_official_bounded_repair,official_bounded_repair,none,True,,,a4c72d6c199693ee7b3779f6a13deb1bd86c62499128eb375939ada141123df6,2.3347107539884746,0.13806727097835392,0.5299827330745757,3.002760758041404
463,SingleLineInfilling/HumanEval/99/L10,HumanEval/99,L10,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,a4c72d6c199693ee7b3779f6a13deb1bd86c62499128eb375939ada141123df6,2.3130236690631136,0.13626237702555954,0.4911898251157254,2.9404758712043986
464,SingleLineInfilling/HumanEval/99/L11,HumanEval/99,L11,<=8,best_simple_length_policy,ok,True,3,16,13,13,lcal_official_bounded_repair,strong_correction,strong_base_len,True,,,783d707ba412849638a47ead4cfd6dea1b09c659fd1ac903b14114679ea7c423,2.3636387990554795,0.16019940306432545,0.45980763633269817,2.983645838452503
465,SingleLineInfilling/HumanEval/99/L12,HumanEval/99,L12,<=8,best_simple_length_policy,ok,True,6,6,0,0,lcal_official_bounded_repair,base,none,True,,,a4c72d6c199693ee7b3779f6a13deb1bd86c62499128eb375939ada141123df6,2.2989750920096412,0.14813271805178374,0.5302278898889199,2.977335699950345
466,SingleLineInfilling/HumanEval/99/L13,HumanEval/99,L13,9-12,best_simple_length_policy,ok,False,9,9,0,0,lcal_official_bounded_repair,official_bounded_repair,none,True,UnitTestFailure,failed: Test 1,78007b49c100bdc31aca244cfbb4735c6ad43c84766a1a4f46096814e88804ed,2.329865379957482,0.16106272500474006,0.48209743900224566,2.973025543964468
467,SingleLineInfilling/HumanEval/99/L14,HumanEval/99,L14,<=8,best_simple_length_policy,ok,True,7,6,-1,1,lcal_official_bounded_repair,base,none,True,,,6ffe709edbcb35745e5d7a81afea844ebd9fa0e24a7c275dd9e0e47866949676,2.3186106709763408,0.1559774070046842,0.5757951866835356,3.0503832646645606
468,SingleLineInfilling/HumanEval/99/L15,HumanEval/99,L15,<=8,best_simple_length_policy,ok,True,3,3,0,0,lcal_official_bounded_repair,base,none,True,,,a4c72d6c199693ee7b3779f6a13deb1bd86c62499128eb375939ada141123df6,2.295802098000422,0.14570555987302214,0.5406853408785537,2.982192998751998
469,SingleLineInfilling/HumanEval/99/L16,HumanEval/99,L16,<=8,best_simple_length_policy,ok,True,6,5,-1,1,lcal_official_bounded_repair,base,none,True,,,6cfb392c91e2f2e73653974681ebac0f8e227aef15962561692a7524860caf9e,2.3198401170084253,0.1432426089886576,0.5685263710329309,3.031609097030014
470,SingleLineInfilling/HumanEval/99/L18,HumanEval/99,L18,<=8,best_simple_length_policy,ok,True,4,3,-1,1,lcal_official_bounded_repair,base,none,True,,,1f4cb9f804587461c19d58132d7467bd02c5b2e4c56168ae45e3a934dbafcee5,2.312518610036932,0.16021746001206338,0.7007294883951545,3.17346555844415
471,SingleLineInfilling/HumanEval/100/L0,HumanEval/100,L0,13-16,best_simple_length_policy,ok,False,14,6,-8,8,lcal_official_bounded_repair,base,none,True,UnitTestFailure,failed: Test 3,aef4085b90983a58a170cc6ac99cb3b93f5948c0c709ea153e0cfa916be4d2cc,1.854392506997101,0.15261338802520186,0.5670739518245682,2.574079846846871
