task_id,policy,oracle_length,oracle_bucket,passed,current_selected_length,proportional_selected_length,new_selected_length,promoted,current_abs_error,new_abs_error,delta_abs_error,improved_length_error,worsened_length_error,current_under_selected,new_under_selected,current_over_selected,new_over_selected,max_probe_length,candidate_count
SingleLineInfilling/HumanEval/144/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/144/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/144/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/144/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/144/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,True,11,11,11,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/144/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/144/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,7,5,7,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/145/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/145/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/145/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,14,14,14,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/145/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,False,8,8,8,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/145/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,False,9,5,9,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/145/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/145/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,3,3,3,False,9,9,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/146/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/146/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/146/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/146/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,21,17-24,True,24,24,24,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/146/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/146/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,27,25+,False,11,11,11,False,16,16,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/146/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/146/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,3,3,3,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/147/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,22,17-24,False,16,16,16,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/147/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/147/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/147/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,13,11,13,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/147/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,13,13,13,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/147/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,True,22,4,22,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/147/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,True,14,14,14,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/147/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,5,5,5,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/148/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,36,25+,False,4,4,4,False,32,32,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/148/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,23,17-24,True,20,20,20,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/148/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/148/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,13,13,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/148/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,28,15,28,False,15,15,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/148/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/148/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,False,15,15,15,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/148/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/148/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,False,12,7,12,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/149/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,6,4,6,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/149/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/149/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/149/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,13,13,13,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/149/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/149/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,3,3,3,False,9,9,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/150/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,6,6,6,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/150/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,6,4,6,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/150/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/150/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/150/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/150/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,3,<=8,True,7,3,7,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/150/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/150/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/151/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,30,25+,False,3,3,3,False,27,27,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/152/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,False,3,3,3,False,15,15,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/153/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/153/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,48,25+,False,7,7,7,False,41,41,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/153/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,10,10,10,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/153/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,41,25+,False,7,4,7,False,34,34,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/153/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/153/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/153/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,5,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/153/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,8,8,8,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/153/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/154/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/154/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,5,5,5,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/154/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,True,15,15,15,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/154/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,16,16,16,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/154/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,True,11,11,11,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/154/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/154/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/155/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,13,7,13,False,6,6,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/155/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/155/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,8,8,8,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/155/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,13,13,13,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/155/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,7,7,7,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/155/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/155/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/155/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,3,3,3,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/156/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,33,25+,True,32,14,32,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/156/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,29,25+,True,28,24,28,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/156/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,23,17-24,False,8,5,8,False,15,15,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/156/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,24,17-24,True,24,24,24,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/156/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/156/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,6,4,6,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/156/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,9,9,9,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/156/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/156/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,7,7,7,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/156/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,5,5,5,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/156/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/156/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/156/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/156/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,False,3,3,3,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/157/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,29,25+,False,3,3,3,False,26,26,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/158/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,21,17-24,False,3,3,3,False,18,18,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/159/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,5,5,5,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/159/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/159/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/159/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,4,4,4,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/160/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/160/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,13,13,13,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/160/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,11,11,11,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/160/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,False,3,3,3,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/161/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,8,8,8,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/161/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,False,10,10,10,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/161/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,4,4,4,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/161/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/161/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,9,9,9,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/161/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/162/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,6,6,6,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/162/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,False,3,3,3,False,16,16,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/163/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,9,13,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/163/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,False,8,8,8,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/163/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,25,25+,False,3,3,3,False,22,22,0,False,False,True,True,False,False,24,16
