action,action_equivalence_class,action_schema_version,actual_canvas,actual_forward_steps,code_sha256,compile_passed,decode_steps,early_commit_enabled,early_commit_triggered,effective_update_steps,error_message_short,error_type,experimental_seed,generated_text_sha256,inference_cost_sec,oracle_bucket,oracle_length,passed,primary_selected_length,seed,source_commit,split,stop_reason,target_length,task_group,task_id
EXPAND_16,SingleLineInfilling/HumanEval/141/L13|canvas=16,deployable_canvas_actions_v1,16,63,675dc723eaf7c7e03acd381410de2e9c4e51b3821463246753725d5bc9c0c634,True,64,True,False,16,,,0,0f352f063060075adb1d0a74b0122b9651ddbbade337baca19d3aeae20a8f0ef,5.551701382151805,<=8,6,True,5,1540901743,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L13
EXPAND_24,SingleLineInfilling/HumanEval/141/L13|canvas=24,deployable_canvas_actions_v1,24,62,070443c8a4a46b430cb5aff54c6462bd9a66442fbadedfac0375a249370fbb9c,False,64,True,True,24,"'(' was never closed (<unknown>, line 31)",SyntaxError,0,f050a5dc631639b05f714577379fdfdf1c850e149f66741d2ab7d996c7e29c3f,5.399368235957809,<=8,6,False,5,1540901743,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L13
EXPAND_32,SingleLineInfilling/HumanEval/141/L13|canvas=32,deployable_canvas_actions_v1,32,60,4261c6bb26cc7fcc531987daafb9c8524757ee80799198b69602d21165b9367d,False,64,True,True,31,"expected ':' (<unknown>, line 31)",SyntaxError,0,48594a536d341891b9015157cde159f7994ef3287a04a001b38725bc68f93a0d,5.603042904986069,<=8,6,False,5,1540901743,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L13
EXPAND_48,SingleLineInfilling/HumanEval/141/L13|canvas=48,deployable_canvas_actions_v1,48,41,d51108b5824454395affa24cd44e8cadd7b1a93408c6c6262234150133c6bc5b,False,64,True,True,31,"unterminated triple-quoted string literal (detected at line 34) (<unknown>, line 33)",SyntaxError,0,790ffec32020cf5d85bd2cebb6a476eaaa9f3b673d851b91dc235b7807395cb3,3.879077797057107,<=8,6,False,5,1540901743,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L13
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L13|canvas=5,deployable_canvas_actions_v1,5,29,4c1ba9b1a08513787a5a665bd1d9c1b441e3d487458dd2e07d7aa89ce23ac98f,True,64,True,True,3,,,0,50ddcd70bb024ebf6ff1f45d1b68bcca4e21b74531093b7164ffe3486dc1100d,2.500073453877121,<=8,6,True,5,1540901743,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L13
EXPAND_16,SingleLineInfilling/HumanEval/141/L2|canvas=16,deployable_canvas_actions_v1,16,41,6e51139e7055f90e5304da9bbe1a52ab9c725b87c0daf293e1c87576245500f1,True,64,True,True,11,,,0,efb1ec9f504d4d41361ef55b6a139350f763531ad9c58fb8b0b09381bf1e4345,3.6678965591127053,9-12,11,True,11,557535543,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L2
EXPAND_24,SingleLineInfilling/HumanEval/141/L2|canvas=24,deployable_canvas_actions_v1,24,41,87808ff61fb0cbb4042fe8c0be5a4f96966c9260ba558092a4c62c6e148d53ef,True,64,True,True,16,,,0,05aeac2f333619ff5374de6f07b756cbbb4d9dd0cacb1ec5f45e4b306503df8a,3.682241391041316,9-12,11,True,11,557535543,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L2
EXPAND_32,SingleLineInfilling/HumanEval/141/L2|canvas=32,deployable_canvas_actions_v1,32,52,9d3512e55203a865806add8e1b648f0dbaf33c5f3fae93cdad7e55371cc87c9d,True,64,True,True,27,failed: ,UnitTestFailure,0,63823bba183a2af89090659831e491e92a01bfd69206f54cebbd327cc3ee984a,4.737962667015381,9-12,11,False,11,557535543,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L2
EXPAND_48,SingleLineInfilling/HumanEval/141/L2|canvas=48,deployable_canvas_actions_v1,48,54,d58bcf467ab6fb9a4badf876ae25f9668bdcc2ab46ad2876fee01ae1ad22f172,True,64,True,True,41,failed: ,UnitTestFailure,0,a3e09365d1b02a44a6eeddcb3149b167b07afe8675a84cc751d14a92847ab8a4,5.228459547855891,9-12,11,False,11,557535543,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L2
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L2|canvas=11,deployable_canvas_actions_v1,11,41,dd7ecef4f7b631828454ee243a9b6ad03deeb43fc6eaf048b2fee786433d989d,True,64,True,True,8,,,0,8aed4888ff0ebd8ef25eb7cbe61b93cbe2abdfa7be6f1ed9fbee31d13f459ce5,3.5563363641267642,9-12,11,True,11,557535543,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L2
EXPAND_16,SingleLineInfilling/HumanEval/141/L3|canvas=16,deployable_canvas_actions_v1,16,41,c54df50e823c1f7a3d73f2777447c5d4fca47844db85e51338627a4dc7810588,True,64,True,True,11,failed: ,UnitTestFailure,0,8f6c31db5a6de7948a7a87a37487c403bd37699ed870bd1c3069ad460edb722f,3.6787635680520907,<=8,6,False,6,2053494247,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L3
EXPAND_24,SingleLineInfilling/HumanEval/141/L3|canvas=24,deployable_canvas_actions_v1,24,64,b8875025784a1d3f31a5d399cfad95934f55f0b12a2324dc1fb1c547fc9ee34f,True,64,True,False,24,,,0,0da3656c99bc4a98b6376a63c66cbd61294d9c3bdf7505dff9eb19df6eddbe4f,5.700134306913242,<=8,6,True,6,2053494247,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L3
EXPAND_32,SingleLineInfilling/HumanEval/141/L3|canvas=32,deployable_canvas_actions_v1,32,64,63b4d9bf09de9bbb853cd65a289004cff433b6c934fc23b2806d7e5912f449ae,True,64,True,False,32,,,0,0ff72685167bd874f3d5afdbca35f7337acf61229f6415f697112474dded3c54,6.140107978018932,<=8,6,True,6,2053494247,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L3
EXPAND_48,SingleLineInfilling/HumanEval/141/L3|canvas=48,deployable_canvas_actions_v1,48,64,9ef71f71d9cbe7cb3ee5b6c370b23b91778f911bafe72de1de5d8c11254a9d8a,True,64,True,False,48,failed: ,UnitTestFailure,0,534cacee21085a5636a801e1d8e0ddec88e14b6da42adf150edd9a6a8f712f64,6.186536377877928,<=8,6,False,6,2053494247,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L3
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L3|canvas=6,deployable_canvas_actions_v1,6,29,dd7ecef4f7b631828454ee243a9b6ad03deeb43fc6eaf048b2fee786433d989d,True,64,True,True,4,,,0,ab04751f1b0b4d135c54a8745ef15eaa6cf9338c38178bd42887306861017d39,2.510776144103147,<=8,6,True,6,2053494247,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L3
EXPAND_16,SingleLineInfilling/HumanEval/141/L4|canvas=16,deployable_canvas_actions_v1,16,41,58b6946983c867f8237fea632a3c9bcb4cc7a8484702f94b2433d428428d4778,True,64,True,True,11,failed: ,UnitTestFailure,0,9a8a058b773ff0022d5e5265508886223499d9fe64af988166a748cc2e98524b,3.6870402509812266,9-12,12,False,12,203989242,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L4
EXPAND_24,SingleLineInfilling/HumanEval/141/L4|canvas=24,deployable_canvas_actions_v1,24,46,4956780797da434a68b09829b7386e9a8e3e9fcd409c94c5cebef5743f5225e2,True,64,True,True,18,,,0,ca445245ae6a6508fcc0948e0bd4fdf9a997d481276021d93cc6f4186c2e39b6,4.170591629110277,9-12,12,True,12,203989242,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L4
EXPAND_32,SingleLineInfilling/HumanEval/141/L4|canvas=32,deployable_canvas_actions_v1,32,51,b7aef6ca153abc0d920c0fcfc029c39f8beabca9d2abd780592b9e2fe41c65f2,True,64,True,True,26,failed: ,UnitTestFailure,0,dd64a5a30e1d3c2a7fc0f6887bb03b7cece036b70e1280931d8fb5f78eac51e1,4.617608992033638,9-12,12,False,12,203989242,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L4
EXPAND_48,SingleLineInfilling/HumanEval/141/L4|canvas=48,deployable_canvas_actions_v1,48,41,d0e95ae1469e3922f75d823a822141e3979f50ec47f05045917f90f0d13bc765,True,64,True,True,31,failed: ,UnitTestFailure,0,23a592f6fba7e714f696d114f16f5851f2e517cba2f3eaf6693bfb63351ffdfa,4.033079687040299,9-12,12,False,12,203989242,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L4
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L4|canvas=12,deployable_canvas_actions_v1,12,41,558742de326614b75fd64e81a7dbd31e70e7bf423b2438292c53a5195abbe0b8,True,64,True,True,9,,,0,27069247541ed6ccab799679e32276b051d2e1604a94851a378d4ce39d6baab2,3.5605575679801404,9-12,12,True,12,203989242,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L4
EXPAND_16,SingleLineInfilling/HumanEval/141/L5|canvas=16,deployable_canvas_actions_v1,16,63,a0c748a26572fcd371eb816258f5bc8bd3b332d70ac5d0b6ef2835a4ef454b76,True,64,True,False,16,,,0,3ad508f1c13ab6a79705585ca7e708ca5295b457692bcac5a0ade1b152ce3f1c,5.581488802097738,<=8,6,True,6,1444166580,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L5
EXPAND_24,SingleLineInfilling/HumanEval/141/L5|canvas=24,deployable_canvas_actions_v1,24,59,531e21657cd25a11fe30d6ad3cdddf4072a14e617e14fc3eb1c612bba0f408fe,True,64,True,True,23,,,0,c08a9681f09b6a34e2f64083567d7ff87a151ae8ede25f6fafcef53f2409d113,5.282891219947487,<=8,6,True,6,1444166580,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L5
EXPAND_32,SingleLineInfilling/HumanEval/141/L5|canvas=32,deployable_canvas_actions_v1,32,43,a7c41095d22a97726d720e758ac51fd7e87d700ace763f13279c69b0c7ba4486,True,64,True,True,22,failed: ,UnitTestFailure,0,16b927d8c7c9f2de5a9b93365bb8573ea2cd5d5bab53efe7da59dba27289f13a,4.135673793032765,<=8,6,False,6,1444166580,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L5
EXPAND_48,SingleLineInfilling/HumanEval/141/L5|canvas=48,deployable_canvas_actions_v1,48,64,b5a4bb689ffb03fe0bbff941af5d392f03cf7c05db519596fd0325564862f60f,True,64,True,False,48,failed: ,UnitTestFailure,0,534cacee21085a5636a801e1d8e0ddec88e14b6da42adf150edd9a6a8f712f64,6.155757297994569,<=8,6,False,6,1444166580,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L5
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L5|canvas=6,deployable_canvas_actions_v1,6,29,dd7ecef4f7b631828454ee243a9b6ad03deeb43fc6eaf048b2fee786433d989d,True,64,True,True,4,,,0,ab04751f1b0b4d135c54a8745ef15eaa6cf9338c38178bd42887306861017d39,2.5135454160626978,<=8,6,True,6,1444166580,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L5
EXPAND_16,SingleLineInfilling/HumanEval/141/L6|canvas=16,deployable_canvas_actions_v1,16,41,11b495b00a5229fc6b383df5088b9c09398b5cbcc56d4697020c85876a9cd8b1,True,64,True,True,11,failed: string index out of range,UnitTestFailure,0,59c394314549aa998d544f0d351be2ffa0074624f4165563b8386775a2518033,3.6846909780288115,13-16,13,False,8,192721812,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L6
EXPAND_24,SingleLineInfilling/HumanEval/141/L6|canvas=24,deployable_canvas_actions_v1,24,41,82d95c6997bb1e66382b79c052e71c45e5a7f72181a13ac11527e2a4e6184fb5,True,64,True,True,16,,,0,425e95b014dbd57a38de0fe675ada63efdb85d9deaa2d3aefde544b2d24133d8,3.688564802054316,13-16,13,True,8,192721812,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L6
EXPAND_32,SingleLineInfilling/HumanEval/141/L6|canvas=32,deployable_canvas_actions_v1,32,41,125adfe50a57492e26fd64e8c7d79bcb3cef6744728456e56f62e3dd9ea13681,True,64,True,True,21,,,0,de790f72df64cacc2b41ad854f2fc4f1ece4a53eff88c30122d431b0f1e67a58,3.765800461987965,13-16,13,True,8,192721812,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L6
EXPAND_48,SingleLineInfilling/HumanEval/141/L6|canvas=48,deployable_canvas_actions_v1,48,54,f972e3ae8f59e03b019aabc2b61532417382ed96b293c5c8d9450ce72c4f8e45,True,64,True,True,41,failed: ,UnitTestFailure,0,40609a4eca9d6cadd233ed8d01c4b7c41063dd5ad1a74050ea1f60d31110a5ef,5.260841518989764,13-16,13,False,8,192721812,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L6
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L6|canvas=8,deployable_canvas_actions_v1,8,29,f85c3644f43b2c408c153d22cd6c4da48bd9cc4da4ab434455b352973f76d820,True,64,True,True,5,,,0,b2cbbb83dc2adfa83d89238f3f29d26176bfd05e1a41d75a12e0d89c30c26517,2.5594444409944117,13-16,13,True,8,192721812,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L6
EXPAND_16,SingleLineInfilling/HumanEval/141/L7|canvas=16,deployable_canvas_actions_v1,16,63,0b147fef80ebfe1847472e75d853d2c2f8c3c883e45a766042b29ad06088e7f8,True,64,True,False,16,,,0,9df8458be4f9cff129f5546a05243dc7ba5073c238c87a092d4653cda1a76641,5.541339263902046,<=8,6,True,6,2083473165,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L7
EXPAND_24,SingleLineInfilling/HumanEval/141/L7|canvas=24,deployable_canvas_actions_v1,24,43,658712f8e3d14fb40cf15a397444a697c957a3d187d051efb8a3b45730d10a16,True,64,True,True,17,,,0,57e59d545c9752867216cfd4e5ee1f6d263d11ab0d6008b825b56e3c74ff76d5,3.8882495389552787,<=8,6,True,6,2083473165,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L7
EXPAND_32,SingleLineInfilling/HumanEval/141/L7|canvas=32,deployable_canvas_actions_v1,32,43,dfde376473b43a2cc12b0a4b36fa1120ca9e6ae190e3c944feda9686b0c2b174,True,64,True,True,22,failed: ,UnitTestFailure,0,2cac4922a7b4a5abc5c298d518d9a42726cb015e5da8edcd9609fb64f1eb9a90,4.156840513111092,<=8,6,False,6,2083473165,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L7
EXPAND_48,SingleLineInfilling/HumanEval/141/L7|canvas=48,deployable_canvas_actions_v1,48,64,be69820f08d60606f2e15688e59d460b03e01772a734c52aacc82ce360ae95eb,True,64,True,False,48,failed: ,UnitTestFailure,0,534cacee21085a5636a801e1d8e0ddec88e14b6da42adf150edd9a6a8f712f64,6.168104667915031,<=8,6,False,6,2083473165,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L7
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L7|canvas=6,deployable_canvas_actions_v1,6,29,dd7ecef4f7b631828454ee243a9b6ad03deeb43fc6eaf048b2fee786433d989d,True,64,True,True,4,,,0,ab04751f1b0b4d135c54a8745ef15eaa6cf9338c38178bd42887306861017d39,2.5235846732975915,<=8,6,True,6,2083473165,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L7
EXPAND_16,SingleLineInfilling/HumanEval/141/L8|canvas=16,deployable_canvas_actions_v1,16,41,ad273dddffe20ef5685a379a0887ebce9010e4737c8f6b6c5435c9aa58234522,True,64,True,True,11,,,0,558c4174762a12caa3dc5ad8becce12a9eb8233356cc661b5bac32f71ba71290,3.690241285832599,13-16,13,True,13,1163794322,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L8
EXPAND_24,SingleLineInfilling/HumanEval/141/L8|canvas=24,deployable_canvas_actions_v1,24,41,94c4f209dcb16ccfc5c16b60f71923cb05babf7cf3557258355cccfb98bfefa5,True,64,True,True,16,failed: ,UnitTestFailure,0,8bd1c68b1f0b9cdb1a7f9c6d763c3364bcb2ef89cd876c739267eccd1e6da7f6,3.7276686658151448,13-16,13,False,13,1163794322,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L8
EXPAND_32,SingleLineInfilling/HumanEval/141/L8|canvas=32,deployable_canvas_actions_v1,32,55,89f332a65543decb41709ae8030083c23efcbe1edb1a36e8253699adb092a754,True,64,True,True,28,failed: ,UnitTestFailure,0,0c380707634c445cd0ba921337592be16dbf0abff21bf9f9a99aa2d5641e2f41,5.0080103209475055,13-16,13,False,13,1163794322,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L8
EXPAND_48,SingleLineInfilling/HumanEval/141/L8|canvas=48,deployable_canvas_actions_v1,48,54,44ba5bb2df57fb3f9568519db42ed91f1f1da72b4519290be822ae78fe910ffe,False,64,True,True,41,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 26)",SyntaxError,0,496fe52f7aa905c8be78e8590852ca6c64597748b2b20060eb7749078ce026ea,5.133261063951068,13-16,13,False,13,1163794322,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L8
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L8|canvas=13,deployable_canvas_actions_v1,13,43,dd7ecef4f7b631828454ee243a9b6ad03deeb43fc6eaf048b2fee786433d989d,True,64,True,True,10,,,0,b097a44999a333e2fb11bdd2a7cb8618011cf45468db9d4255b00b178e3d6fe0,3.715629680897109,13-16,13,True,13,1163794322,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L8
EXPAND_16,SingleLineInfilling/HumanEval/141/L9|canvas=16,deployable_canvas_actions_v1,16,60,c1916a1f059c2794bbbb8dbffcbc7db2d3bfbb690e0a0b1358d69073f3a8985f,True,64,True,True,16,,,0,882f7f974cfd1cd82f0647fe05366336e9a6acb6bf73c7146c86888e33330791,5.282517377054319,<=8,6,True,6,2063295283,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/141,SingleLineInfilling/HumanEval/141/L9
EXPAND_24,SingleLineInfilling/HumanEval/141/L9|canvas=24,deployable_canvas_actions_v1,24,43,a4e6f97fab91341407f15e24a6467401410f903650a86c123bab22a5b778f21c,True,64,True,True,17,,,0,57e59d545c9752867216cfd4e5ee1f6d263d11ab0d6008b825b56e3c74ff76d5,3.894355394062586,<=8,6,True,6,2063295283,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/141,SingleLineInfilling/HumanEval/141/L9
EXPAND_32,SingleLineInfilling/HumanEval/141/L9|canvas=32,deployable_canvas_actions_v1,32,41,310510facf9ed7d46c20f69e45ff173e8e7219bb3ab460e519bd6f189b872801,True,64,True,True,21,failed: ,UnitTestFailure,0,4ccba64fbd7dbb8101a359ff64a5050de872794757fcdcdb4f39f93cb364a0aa,3.9417402630206198,<=8,6,False,6,2063295283,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/141,SingleLineInfilling/HumanEval/141/L9
EXPAND_48,SingleLineInfilling/HumanEval/141/L9|canvas=48,deployable_canvas_actions_v1,48,61,d36cf1fdb0bc08eda0b705aa1a0f2a89fbdab3684e4570e1d8a6a63934a5a048,False,64,True,True,46,"closing parenthesis ')' does not match opening parenthesis '[' (<unknown>, line 28)",SyntaxError,0,db639fd47b76b34678cad916641ecbab6f7f976f5788e617af398ddc70a94304,5.761636499897577,<=8,6,False,6,2063295283,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/141,SingleLineInfilling/HumanEval/141/L9
KEEP_PRIMARY,SingleLineInfilling/HumanEval/141/L9|canvas=6,deployable_canvas_actions_v1,6,29,dd7ecef4f7b631828454ee243a9b6ad03deeb43fc6eaf048b2fee786433d989d,True,64,True,True,4,,,0,ab04751f1b0b4d135c54a8745ef15eaa6cf9338c38178bd42887306861017d39,2.532934813061729,<=8,6,True,6,2063295283,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/141,SingleLineInfilling/HumanEval/141/L9
EXPAND_16,SingleLineInfilling/HumanEval/142/L0|canvas=16,deployable_canvas_actions_v1,16,63,04302b4999b54f3b12e8b29c415e5478b21cf61895564077276ba98a012e2d1e,True,64,True,False,16,,,0,87353948e09e092cf7e5f31d774e4760e7f83520ef9fd03ef01ee75b308b302e,4.9606586180161685,<=8,5,True,5,341035657,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/142,SingleLineInfilling/HumanEval/142/L0
EXPAND_24,SingleLineInfilling/HumanEval/142/L0|canvas=24,deployable_canvas_actions_v1,24,64,ffad3f2f9b48a19fdc4e5f83ee6cfcb71869e8a805d5527d7aee597b345ccb0b,True,64,True,False,24,,,0,6e73af347a332715253c674e64269d9cadd3abe748c9d026eecc880bbe69b60c,5.085427570855245,<=8,5,True,5,341035657,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,24,HumanEval/142,SingleLineInfilling/HumanEval/142/L0
EXPAND_32,SingleLineInfilling/HumanEval/142/L0|canvas=32,deployable_canvas_actions_v1,32,64,25978ee8161b35e1d39238c5ee58993a9c2cb40119190796cb67d956c1797a78,True,64,True,False,32,,,0,c397f641514297add65a844940bb0f1861803440cc05a632629a8094f3e5d7e0,5.1521600359119475,<=8,5,True,5,341035657,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/142,SingleLineInfilling/HumanEval/142/L0
EXPAND_48,SingleLineInfilling/HumanEval/142/L0|canvas=48,deployable_canvas_actions_v1,48,64,a53f793915a70abf0ac1772b4a89b3283d4e7ef5abfef09ec0672b367e3eb051,True,64,True,False,48,,,0,5b29e1bbb089bb5640d27006198e1210ab3688c687f45e40960b0e0c1429417d,8.82693415810354,<=8,5,True,5,341035657,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/142,SingleLineInfilling/HumanEval/142/L0
KEEP_PRIMARY,SingleLineInfilling/HumanEval/142/L0|canvas=5,deployable_canvas_actions_v1,5,29,575e2bfa2390c2d578e4acbcb46c33e144c5689e935fc142ce5fcacd887a4565,True,64,True,True,3,,,0,3a2f31fa670c240d46a7d05e7a32bbc5cab6aeb44cf3e25fcae230f33d3859f7,2.1873149529565126,<=8,5,True,5,341035657,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/142,SingleLineInfilling/HumanEval/142/L0
